method,metric,latitude,orientation_bin,center_deg,error_band,band_label,count,bin_total,proportion,bottom,red,green,blue,alpha
F3 m=1 r=10%,surface_wape,45,4,60,2,10–15%,38,412,0.092233009708737865,0.33737864077669899,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F3 m=1 r=10%,surface_wape,45,4,60,3,15–20%,26,412,0.063106796116504854,0.42961165048543687,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F3 m=1 r=10%,surface_wape,45,4,60,4,≥20%,146,412,0.35436893203883496,0.49271844660194175,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F3 m=1 r=10%,surface_wape,45,4,60,5,not lit,63,412,0.15291262135922329,0.84708737864077666,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F3 m=1 r=10%,surface_wape,45,5,75,0,0–5%,115,826,0.13922518159806296,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F3 m=1 r=10%,surface_wape,45,5,75,1,5–10%,117,826,0.14164648910411623,0.13922518159806296,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F3 m=1 r=10%,surface_wape,45,5,75,2,10–15%,77,826,0.093220338983050849,0.28087167070217922,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F3 m=1 r=10%,surface_wape,45,5,75,3,15–20%,59,826,0.071428571428571425,0.37409200968523004,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F3 m=1 r=10%,surface_wape,45,5,75,4,≥20%,367,826,0.44430992736077479,0.44552058111380144,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F3 m=1 r=10%,surface_wape,45,5,75,5,not lit,91,826,0.11016949152542373,0.88983050847457623,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F3 m=1 r=10%,surface_wape,45,6,90,0,0–5%,26,286,0.090909090909090912,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F3 m=1 r=10%,surface_wape,45,6,90,1,5–10%,36,286,0.12587412587412589,0.090909090909090912,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F3 m=1 r=10%,surface_wape,45,6,90,2,10–15%,36,286,0.12587412587412589,0.2167832167832168,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F3 m=1 r=10%,surface_wape,45,6,90,3,15–20%,27,286,0.094405594405594401,0.34265734265734271,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F3 m=1 r=10%,surface_wape,45,6,90,4,≥20%,125,286,0.43706293706293708,0.43706293706293708,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F3 m=1 r=10%,surface_wape,45,6,90,5,not lit,36,286,0.12587412587412589,0.87412587412587417,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F3 m=1 r=10%,surface_wape,45,7,105,0,0–5%,98,611,0.16039279869067102,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F3 m=1 r=10%,surface_wape,45,7,105,1,5–10%,65,611,0.10638297872340426,0.16039279869067102,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F3 m=1 r=10%,surface_wape,45,7,105,2,10–15%,57,611,0.093289689034369891,0.26677577741407527,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F3 m=1 r=10%,surface_wape,45,7,105,3,15–20%,51,611,0.08346972176759411,0.36006546644844517,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F3 m=1 r=10%,surface_wape,45,7,105,4,≥20%,215,611,0.35188216039279868,0.44353518821603927,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F3 m=1 r=10%,surface_wape,45,7,105,5,not lit,125,611,0.20458265139116202,0.79541734860883795,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F3 m=1 r=10%,surface_wape,45,8,120,0,0–5%,241,1778,0.13554555680539931,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F3 m=1 r=10%,surface_wape,45,8,120,1,5–10%,213,1778,0.11979752530933634,0.13554555680539931,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F3 m=1 r=10%,surface_wape,45,8,120,2,10–15%,182,1778,0.10236220472440945,0.25534308211473566,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F3 m=1 r=10%,surface_wape,45,8,120,3,15–20%,120,1778,0.067491563554555684,0.3577052868391451,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F3 m=1 r=10%,surface_wape,45,8,120,4,≥20%,538,1778,0.30258717660292461,0.42519685039370081,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F3 m=1 r=10%,surface_wape,45,8,120,5,not lit,484,1778,0.27221597300337458,0.72778402699662537,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F3 m=1 r=10%,surface_wape,45,9,135,0,0–5%,20,188,0.10638297872340426,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F3 m=1 r=10%,surface_wape,45,9,135,1,5–10%,36,188,0.19148936170212766,0.10638297872340426,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F3 m=1 r=10%,surface_wape,45,9,135,2,10–15%,15,188,0.079787234042553196,0.2978723404255319,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F3 m=1 r=10%,surface_wape,45,9,135,3,15–20%,20,188,0.10638297872340426,0.37765957446808507,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F3 m=1 r=10%,surface_wape,45,9,135,4,≥20%,58,188,0.30851063829787234,0.48404255319148931,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F3 m=1 r=10%,surface_wape,45,9,135,5,not lit,39,188,0.20744680851063829,0.79255319148936165,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F3 m=1 r=10%,surface_wape,45,10,150,0,0–5%,45,456,0.098684210526315791,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F3 m=1 r=10%,surface_wape,45,10,150,1,5–10%,36,456,0.078947368421052627,0.098684210526315791,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F3 m=1 r=10%,surface_wape,45,10,150,2,10–15%,36,456,0.078947368421052627,0.17763157894736842,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F3 m=1 r=10%,surface_wape,45,10,150,3,15–20%,37,456,0.081140350877192985,0.25657894736842102,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F3 m=1 r=10%,surface_wape,45,10,150,4,≥20%,206,456,0.4517543859649123,0.33771929824561397,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F3 m=1 r=10%,surface_wape,45,10,150,5,not lit,96,456,0.21052631578947367,0.78947368421052633,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F3 m=1 r=10%,surface_wape,45,11,165,0,0–5%,102,907,0.11245865490628446,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F3 m=1 r=10%,surface_wape,45,11,165,1,5–10%,80,907,0.088202866593164272,0.11245865490628446,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F3 m=1 r=10%,surface_wape,45,11,165,2,10–15%,73,907,0.080485115766262397,0.20066152149944871,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F3 m=1 r=10%,surface_wape,45,11,165,3,15–20%,62,907,0.068357221609702312,0.2811466372657111,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F3 m=1 r=10%,surface_wape,45,11,165,4,≥20%,380,907,0.41896361631753032,0.34950385887541341,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F3 m=1 r=10%,surface_wape,45,11,165,5,not lit,210,907,0.23153252480705622,0.76846747519294367,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F3 m=1 r=10%,surface_wape,45,12,180,0,0–5%,12,276,0.043478260869565216,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F3 m=1 r=10%,surface_wape,45,12,180,1,5–10%,33,276,0.11956521739130435,0.043478260869565216,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F3 m=1 r=10%,surface_wape,45,12,180,2,10–15%,22,276,0.079710144927536225,0.16304347826086957,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F3 m=1 r=10%,surface_wape,45,12,180,3,15–20%,21,276,0.076086956521739135,0.24275362318840579,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F3 m=1 r=10%,surface_wape,45,12,180,4,≥20%,135,276,0.4891304347826087,0.3188405797101449,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F3 m=1 r=10%,surface_wape,45,12,180,5,not lit,53,276,0.19202898550724637,0.80797101449275366,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F3 m=1 r=10%,surface_wape,45,13,195,0,0–5%,85,610,0.13934426229508196,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F3 m=1 r=10%,surface_wape,45,13,195,1,5–10%,58,610,0.095081967213114751,0.13934426229508196,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F3 m=1 r=10%,surface_wape,45,13,195,2,10–15%,57,610,0.093442622950819676,0.23442622950819669,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F3 m=1 r=10%,surface_wape,45,13,195,3,15–20%,59,610,0.096721311475409841,0.32786885245901637,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F3 m=1 r=10%,surface_wape,45,13,195,4,≥20%,249,610,0.40819672131147539,0.42459016393442622,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F3 m=1 r=10%,surface_wape,45,13,195,5,not lit,102,610,0.16721311475409836,0.83278688524590161,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F3 m=1 r=10%,surface_wape,45,14,210,0,0–5%,223,1679,0.13281715306730196,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F3 m=1 r=10%,surface_wape,45,14,210,1,5–10%,272,1679,0.16200119118522929,0.13281715306730196,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F3 m=1 r=10%,surface_wape,45,14,210,2,10–15%,219,1679,0.13043478260869565,0.29481834425253128,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F3 m=1 r=10%,surface_wape,45,14,210,3,15–20%,147,1679,0.087552114353782018,0.42525312686122696,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F3 m=1 r=10%,surface_wape,45,14,210,4,≥20%,519,1679,0.30911256700416917,0.51280524121500903,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F3 m=1 r=10%,surface_wape,45,14,210,5,not lit,299,1679,0.17808219178082191,0.82191780821917826,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F3 m=1 r=10%,surface_wape,45,15,225,0,0–5%,36,197,0.18274111675126903,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F3 m=1 r=10%,surface_wape,45,15,225,1,5–10%,36,197,0.18274111675126903,0.18274111675126903,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F3 m=1 r=10%,surface_wape,45,15,225,2,10–15%,19,197,0.096446700507614211,0.36548223350253806,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F3 m=1 r=10%,surface_wape,45,15,225,3,15–20%,23,197,0.116751269035533,0.46192893401015228,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F3 m=1 r=10%,surface_wape,45,15,225,4,≥20%,64,197,0.32487309644670048,0.57868020304568524,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F3 m=1 r=10%,surface_wape,45,15,225,5,not lit,19,197,0.096446700507614211,0.90355329949238572,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F3 m=1 r=10%,surface_wape,45,16,240,0,0–5%,57,407,0.14004914004914004,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F3 m=1 r=10%,surface_wape,45,16,240,1,5–10%,40,407,0.098280098280098274,0.14004914004914004,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F3 m=1 r=10%,surface_wape,45,16,240,2,10–15%,41,407,0.10073710073710074,0.2383292383292383,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F3 m=1 r=10%,surface_wape,45,16,240,3,15–20%,27,407,0.066339066339066333,0.33906633906633904,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F3 m=1 r=10%,surface_wape,45,16,240,4,≥20%,194,407,0.47665847665847666,0.40540540540540537,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F3 m=1 r=10%,surface_wape,45,16,240,5,not lit,48,407,0.11793611793611794,0.88206388206388198,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F3 m=1 r=10%,surface_wape,45,17,255,0,0–5%,119,815,0.1460122699386503,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F3 m=1 r=10%,surface_wape,45,17,255,1,5–10%,85,815,0.10429447852760736,0.1460122699386503,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F3 m=1 r=10%,surface_wape,45,17,255,2,10–15%,89,815,0.10920245398773006,0.25030674846625767,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F3 m=1 r=10%,surface_wape,45,17,255,3,15–20%,77,815,0.094478527607361959,0.35950920245398771,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F3 m=1 r=10%,surface_wape,45,17,255,4,≥20%,352,815,0.43190184049079755,0.45398773006134968,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F3 m=1 r=10%,surface_wape,45,17,255,5,not lit,93,815,0.11411042944785275,0.88588957055214723,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F3 m=1 r=10%,surface_wape,45,18,270,0,0–5%,28,265,0.10566037735849057,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F3 m=1 r=10%,surface_wape,45,18,270,1,5–10%,24,265,0.09056603773584905,0.10566037735849057,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F3 m=1 r=10%,surface_wape,45,18,270,2,10–15%,30,265,0.11320754716981132,0.19622641509433963,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F3 m=1 r=10%,surface_wape,45,18,270,3,15–20%,24,265,0.09056603773584905,0.30943396226415099,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F3 m=1 r=10%,surface_wape,45,18,270,4,≥20%,124,265,0.4679245283018868,0.40000000000000002,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F3 m=1 r=10%,surface_wape,45,18,270,5,not lit,35,265,0.13207547169811321,0.86792452830188682,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F3 m=1 r=10%,surface_wape,45,19,285,0,0–5%,104,609,0.17077175697865354,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F3 m=1 r=10%,surface_wape,45,19,285,1,5–10%,74,609,0.12151067323481117,0.17077175697865354,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F3 m=1 r=10%,surface_wape,45,19,285,2,10–15%,61,609,0.10016420361247948,0.29228243021346473,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F3 m=1 r=10%,surface_wape,45,19,285,3,15–20%,34,609,0.055829228243021348,0.39244663382594419,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F3 m=1 r=10%,surface_wape,45,19,285,4,≥20%,230,609,0.37766830870279144,0.44827586206896552,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F3 m=1 r=10%,surface_wape,45,19,285,5,not lit,106,609,0.17405582922824303,0.82594417077175697,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F3 m=1 r=10%,surface_wape,45,20,300,0,0–5%,275,1781,0.15440763615946099,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F3 m=1 r=10%,surface_wape,45,20,300,1,5–10%,233,1781,0.13082537900056149,0.15440763615946099,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F3 m=1 r=10%,surface_wape,45,20,300,2,10–15%,147,1781,0.082537900056148236,0.28523301516002247,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F3 m=1 r=10%,surface_wape,45,20,300,3,15–20%,106,1781,0.059517125210555868,0.36777091521617072,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F3 m=1 r=10%,surface_wape,45,20,300,4,≥20%,461,1781,0.25884334643458728,0.42728804042672658,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F3 m=1 r=10%,surface_wape,45,20,300,5,not lit,559,1781,0.31386861313868614,0.68613138686131392,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F3 m=1 r=10%,surface_wape,45,21,315,0,0–5%,30,190,0.15789473684210525,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F3 m=1 r=10%,surface_wape,45,21,315,1,5–10%,15,190,0.078947368421052627,0.15789473684210525,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F3 m=1 r=10%,surface_wape,45,21,315,2,10–15%,18,190,0.094736842105263161,0.23684210526315788,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F3 m=1 r=10%,surface_wape,45,21,315,3,15–20%,17,190,0.089473684210526316,0.33157894736842103,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F3 m=1 r=10%,surface_wape,45,21,315,4,≥20%,79,190,0.41578947368421054,0.42105263157894735,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F3 m=1 r=10%,surface_wape,45,21,315,5,not lit,31,190,0.16315789473684211,0.83684210526315783,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F3 m=1 r=10%,surface_wape,45,22,330,0,0–5%,37,442,0.083710407239818999,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F3 m=1 r=10%,surface_wape,45,22,330,1,5–10%,36,442,0.081447963800904979,0.083710407239818999,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F3 m=1 r=10%,surface_wape,45,22,330,2,10–15%,35,442,0.079185520361990946,0.16515837104072398,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F3 m=1 r=10%,surface_wape,45,22,330,3,15–20%,28,442,0.063348416289592757,0.24434389140271492,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F3 m=1 r=10%,surface_wape,45,22,330,4,≥20%,188,442,0.42533936651583709,0.30769230769230771,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F3 m=1 r=10%,surface_wape,45,22,330,5,not lit,118,442,0.2669683257918552,0.73303167420814486,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F3 m=1 r=10%,surface_wape,45,23,345,0,0–5%,105,924,0.11363636363636363,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F3 m=1 r=10%,surface_wape,45,23,345,1,5–10%,79,924,0.085497835497835503,0.11363636363636363,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F3 m=1 r=10%,surface_wape,45,23,345,2,10–15%,60,924,0.064935064935064929,0.19913419913419914,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F3 m=1 r=10%,surface_wape,45,23,345,3,15–20%,48,924,0.051948051948051951,0.26406926406926406,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F3 m=1 r=10%,surface_wape,45,23,345,4,≥20%,356,924,0.38528138528138528,0.31601731601731603,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F3 m=1 r=10%,surface_wape,45,23,345,5,not lit,276,924,0.29870129870129869,0.70129870129870131,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F3 m=1 r=10%,surface_wape,60,0,0,0,0–5%,26,290,0.089655172413793102,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
F3 m=1 r=10%,surface_wape,60,0,0,1,5–10%,30,290,0.10344827586206896,0.089655172413793102,0.5870049980776626,0.82299115724721261,0.40868896578239144,1
F3 m=1 r=10%,surface_wape,60,0,0,2,10–15%,23,290,0.079310344827586213,0.19310344827586207,0.99707804690503654,0.99876970396001541,0.74502114571318723,1
F3 m=1 r=10%,surface_wape,60,0,0,3,15–20%,22,290,0.07586206896551724,0.27241379310344827,0.9831603229527105,0.61737793156478282,0.35040369088811996,1
F3 m=1 r=10%,surface_wape,60,0,0,4,≥20%,104,290,0.35862068965517241,0.34827586206896549,0.73933102652825844,0.088581314878892731,0.15086505190311419,1
F3 m=1 r=10%,surface_wape,60,0,0,5,not lit,85,290,0.29310344827586204,0.7068965517241379,0.55000000000000004,0.55000000000000004,0.55000000000000004,1
F3 m=1 r=10%,surface_wape,60,1,15,0,0–5%,88,637,0.13814756671899528,0,0.047981545559400242,0.49642445213379471,0.26182237600922725,1
